Unnamed: 0,ST_NAME,YEAR,AC,CANDIDATE,SEX,AGE,CATEGORY,PARTY,VOTES
175585,KERALA,2006,16 NORTH WYNAD,10 K.A.KUNHIRAMAN,M,25.0,ST,IND,797.0
175586,KERALA,2006,17 BADAGARA,1 ADVOCATE M K PREMNATH,M,51.0,GEN,JD(S),64932.0
175587,KERALA,2006,17 BADAGARA,2 PONNARATH,M,56.0,GEN,INC,43663.0
175588,KERALA,2006,17 BADAGARA,2 PONNARATH,M,56.0,GEN,INC,43663.0
175589,KERALA,2006,17 BADAGARA,3 P M ASOKAN,M,60.0,GEN,BJP,7331.0
175590,KERALA,2006,17 BADAGARA,4 EDACHERY DASAN,M,47.0,GEN,IND,1755.0
175591,KERALA,2006,17 BADAGARA,5 P BHARATHAN,M,63.0,GEN,BSP,1249.0
175592,KERALA,2006,18 NADAPURAM,1 BINOY VISWAM,M,50.0,GEN,CPI,67138.0
175593,KERALA,2006,18 NADAPURAM,2 ADVOCATE M,M,58.0,GEN,INC,49689.0
175594,KERALA,2006,18 NADAPURAM,3 ADVOCATE PRAKASH BABU,M,27.0,GEN,BJP,6350.0
175595,KERALA,2006,18 NADAPURAM,4 P P SUDHAKARAN,M,39.0,SC,IND,1566.0
175596,KERALA,2006,18 NADAPURAM,5 K SASEENDRAN,M,37.0,SC,BSP,1138.0
175597,KERALA,2006,19 MEPPAYUR,1 K K LATHIKA,F,44.0,GEN,CPI(M),70369.0
175598,KERALA,2006,19 MEPPAYUR,2 T T ISMAIL,M,42.0,GEN,MUL,54482.0
175599,KERALA,2006,19 MEPPAYUR,3 T K PRABHAKARAN,M,49.0,GEN,BJP,5370.0
175600,KERALA,2006,19 MEPPAYUR,4 M K RAJAN,M,40.0,GEN,IND,1289.0
175601,KERALA,2006,19 MEPPAYUR,4 M K RAJAN,M,40.0,GEN,IND,1289.0
175602,KERALA,2006,19 MEPPAYUR,5 ISMAIL P T,M,28.0,GEN,IND,726.0
175603,KERALA,2006,19 MEPPAYUR,6 T V GEETHA,F,38.0,GEN,BSP,572.0
175604,KERALA,2006,19 MEPPAYUR,7 KALANTHAN HAJI,M,67.0,GEN,IND,303.0
175605,KERALA,2006,19 MEPPAYUR,8 E C JANAKI,F,54.0,GEN,IND,289.0
175606,KERALA,2006,19 MEPPAYUR,9 RAJAN UMMAR KANDY,M,50.0,GEN,IND,242.0
175607,KERALA,2006,20 QUILANDY,1 P VISWAN,M,55.0,GEN,CPI(M),65514.0
175608,KERALA,2006,20 QUILANDY,2 ADVOCATE P SANKARAN,M,58.0,GEN,DIC,47030.0
175609,KERALA,2006,20 QUILANDY,3 V V RAJAN,M,49.0,GEN,BJP,8430.0
175610,KERALA,2006,20 QUILANDY,4 ARANGIL NANGILLERY,M,59.0,GEN,IND,2629.0
175611,KERALA,2006,20 QUILANDY,5 P SANKARAN,M,38.0,GEN,IND,1394.0
175612,KERALA,2006,20 QUILANDY,6 K T BALAN,M,67.0,SC,BSP,1258.0
175613,KERALA,2006,20 QUILANDY,7 NOCHIYIL P APPUNNINAIR,M,61.0,GEN,IND,1144.0
175614,KERALA,2006,20 QUILANDY,8 P VISWANATHAN,M,42.0,GEN,IND,803.0
175615,KERALA,2006,21 PERAMBRA,1 K KUNHAMMED MASTER,M,56.0,GEN,CPI(M),69004.0
175616,KERALA,2006,21 PERAMBRA,2 JAMES THEKKANADAN,M,30.0,GEN,KEC(M),58364.0
175617,KERALA,2006,21 PERAMBRA,3 DR.RAJAN K ADIYODI,M,49.0,GEN,BJP,5234.0
175618,KERALA,2006,21 PERAMBRA,4 K K BALAKRISHNAN,M,57.0,SC,BSP,787.0
175619,KERALA,2006,21 PERAMBRA,5 PRAKASAN KAPPUMMAL,M,40.0,GEN,IND,726.0
175620,KERALA,2006,21 PERAMBRA,6 N C NARAYANA KURUP,M,65.0,GEN,ADMK,543.0
175621,KERALA,2006,21 PERAMBRA,7 V K CHANDRAN,M,38.0,GEN,IND,524.0
175622,KERALA,2006,21 PERAMBRA,8 V K KUNHAMMED,M,37.0,GEN,IND,294.0
175623,KERALA,2006,22 BALUSSERI,1 A K SASEENDRAN,M,60.0,GEN,NCP,60340.0
175624,KERALA,2006,22 BALUSSERI,2 K BALAKRISHNAN KIDAVU,M,48.0,GEN,INC,46180.0
175625,KERALA,2006,22 BALUSSERI,3 M C SASEENDRAN,M,40.0,GEN,BJP,7396.0
175626,KERALA,2006,22 BALUSSERI,4 V M SURESH BABU,M,35.0,SC,IND,687.0
175627,KERALA,2006,22 BALUSSERI,5 SASI,M,35.0,GEN,IND,538.0
175628,KERALA,2006,22 BALUSSERI,6 K P GOPALAKRISHNAN NAIR,M,61.0,GEN,IND,377.0
175629,KERALA,2006,22 BALUSSERI,7 P SATHEESH,M,35.0,SC,BSP,340.0
175630,KERALA,2006,23 KODUVALLY,1 ADVOCATE P T A RAHIM,M,57.0,GEN,IND,65302.0
175631,KERALA,2006,23 KODUVALLY,2 K MURALEEDHARAN,M,48.0,GEN,DIC,57796.0
175632,KERALA,2006,23 KODUVALLY,3 K SAHADEVAN,M,48.0,GEN,BJP,6275.0
175633,KERALA,2006,23 KODUVALLY,4 KIZHAKKEDATH,M,35.0,GEN,IND,2937.0
175634,KERALA,2006,23 KODUVALLY,5 MURALEEDHARAN K M,M,44.0,GEN,IND,1495.0
175635,KERALA,2006,23 KODUVALLY,6 E M VIJAYAN,M,35.0,SC,BSP,994.0
175636,KERALA,2006,23 KODUVALLY,7 SHIHABUDEEN,M,28.0,GEN,ADMK,536.0
175637,KERALA,2006,23 KODUVALLY,8 P P ADU RAHIM,M,37.0,GEN,IND,525.0
175638,KERALA,2006,24 CALICUT- I,1 A PRADEEP KUMAR,M,41.0,GEN,CPI(M),45693.0
175639,KERALA,2006,24 CALICUT- I,2 ADVOCATE A SUJANAPAL,M,57.0,GEN,INC,37988.0
175640,KERALA,2006,24 CALICUT- I,3 PROF: SUMATHI HARIDAS,F,51.0,GEN,BJP,5694.0
175641,KERALA,2006,24 CALICUT- I,4 K PRADEEP KUMAR,M,34.0,GEN,IND,535.0
175642,KERALA,2006,24 CALICUT- I,5 SUJANABALAN NAIR,M,58.0,GEN,IND,523.0
175643,KERALA,2006,24 CALICUT- I,6 P UMMAR KHAN HAJI,M,52.0,GEN,BSP,504.0
175644,KERALA,2006,24 CALICUT- I,7 A M MINI,F,25.0,SC,IND,249.0
175645,KERALA,2006,24 CALICUT- I,8 E P VIJAYAN,M,54.0,GEN,ADMK,145.0
175646,KERALA,2006,25 CALICUT- II,1 ADVOCATE P M A SALAM,M,53.0,GEN,INL,51130.0
175647,KERALA,2006,25 CALICUT- II,2 T P M ZAHIR,M,61.0,GEN,MUL,37037.0
175648,KERALA,2006,25 CALICUT- II,3 P VELAYUDHAN,M,62.0,GEN,BJP,7640.0
175649,KERALA,2006,25 CALICUT- II,4 K P M SAHIR,M,34.0,GEN,IND,919.0
175650,KERALA,2006,25 CALICUT- II,5 P M A SALAM,M,56.0,GEN,IND,678.0
175651,KERALA,2006,25 CALICUT- II,6 LATHA K T,F,43.0,SC,BSP,563.0
175652,KERALA,2006,25 CALICUT- II,7 M P A SALAM,M,39.0,GEN,IND,533.0
175653,KERALA,2006,26 BEYPORE,1 ELAMARAM KAREEM,M,53.0,GEN,CPI(M),69798.0
175654,KERALA,2006,26 BEYPORE,2 UMMER PANDIKASALA,M,53.0,GEN,MUL,50180.0
175655,KERALA,2006,26 BEYPORE,3 K P SREESAN,M,48.0,GEN,BJP,12667.0
175656,KERALA,2006,26 BEYPORE,4 K B NALLALAM ALIA,M,49.0,GEN,BSP,1600.0
175657,KERALA,2006,26 BEYPORE,5 UMMER C T,M,34.0,GEN,IND,1031.0
175658,KERALA,2006,27 KUNNAMANGALAM,1 U C RAMAN,M,40.0,SC,IND,60027.0
175659,KERALA,2006,27 KUNNAMANGALAM,2 C P BALAN VAIDYAR,M,68.0,SC,CPI(M),59730.0
175660,KERALA,2006,27 KUNNAMANGALAM,3 K K BHARATHAN,M,46.0,SC,BJP,7270.0
175661,KERALA,2006,27 KUNNAMANGALAM,4 RAMAN M K,M,46.0,SC,IND,2135.0
175662,KERALA,2006,27 KUNNAMANGALAM,5 M SUJATHA,F,46.0,SC,BSP,576.0
175663,KERALA,2006,28 THIRUVAMBADY,1 MATHAYI CHACKO,M,47.0,GEN,CPI(M),61104.0
175664,KERALA,2006,28 THIRUVAMBADY,2 M C MAYIN HAJEE,M,48.0,GEN,MUL,55625.0
175665,KERALA,2006,28 THIRUVAMBADY,3 ADV AJITH KUMAR,M,45.0,GEN,BJP,4400.0
175666,KERALA,2006,28 THIRUVAMBADY,4 MAYIN,M,59.0,GEN,IND,1155.0
175667,KERALA,2006,28 THIRUVAMBADY,5 K KAMALAM,F,50.0,SC,BSP,748.0
175668,KERALA,2006,29 KALPETTA,1 M V SREYAMS KUMAR,M,38.0,GEN,JD(S),50023.0
175669,KERALA,2006,29 KALPETTA,2 K K RAMACHANDRAN,M,68.0,GEN,INC,48182.0
175670,KERALA,2006,29 KALPETTA,3 ADV P R BALAKRISHNAN,M,58.0,GEN,BJP,5068.0
175671,KERALA,2006,29 KALPETTA,4 P K SURESH KUMAR,M,35.0,GEN,IND,3189.0
175672,KERALA,2006,29 KALPETTA,5 SURENDRAN,M,46.0,GEN,IND,2551.0
175673,KERALA,2006,29 KALPETTA,6 P K RAMACHANDRAN,M,54.0,GEN,IND,1770.0
175674,KERALA,2006,29 KALPETTA,7 SHYNA,F,26.0,GEN,ADMK,847.0
175675,KERALA,2006,29 KALPETTA,7 SHYNA,F,26.0,GEN,ADMK,847.0
175676,KERALA,2006,29 KALPETTA,8 SAM P MATHEW,M,31.0,GEN,IND,799.0
175677,KERALA,2006,29 KALPETTA,9 C RAMANKUTTY,M,56.0,SC,BSP,739.0
175678,KERALA,2006,29 KALPETTA,10 RAMACHANDRAN,M,45.0,GEN,IND,459.0
175679,KERALA,2006,29 KALPETTA,11 THANKAMMA AUGUSTIAN,F,50.0,GEN,IND,403.0
175680,KERALA,2006,30 SULTAN,1 P KRISHNA PRASAD,M,50.0,GEN,CPI(M),63092.0
175681,KERALA,2006,30 SULTAN,2 N D APPACHAN,M,56.0,GEN,DIC,37552.0
175682,KERALA,2006,30 SULTAN,3 A C VARKEY,M,52.0,GEN,IND,11905.0
175683,KERALA,2006,30 SULTAN,4 P PADMANABHAN MASTER,M,50.0,GEN,BJP,8056.0
175684,KERALA,2006,30 SULTAN,5 ANNAN,M,50.0,ST,BSP,1675.0
175685,KERALA,2006,30 SULTAN,6 AJAYA KUMAR,M,35.0,GEN,IND,1492.0
175686,KERALA,2006,30 SULTAN,7 K K VASU,M,47.0,ST,LJP,751.0
175687,KERALA,2006,30 SULTAN,8 KALADHARAN,M,39.0,GEN,ADMK,684.0
175688,KERALA,2006,31 WANDOOR,1 A.P. ANILKUMAR,M,41.0,SC,INC,85118.0
175689,KERALA,2006,31 WANDOOR,2 SANKARAN KORAMBAYIL,M,35.0,SC,CPI(M),67957.0
175690,KERALA,2006,31 WANDOOR,3 K.U. CHANDRAN,M,57.0,SC,BJP,3837.0
175691,KERALA,2006,31 WANDOOR,4 DR. P.C. VIJAYAN,M,48.0,SC,BSP,1080.0
175692,KERALA,2006,32 NILAMBUR,1 ARYADAN MUHAMMED,M,67.0,GEN,INC,87522.0
175693,KERALA,2006,32 NILAMBUR,2 SREERAMAKRISHNAN,M,38.0,GEN,CPI(M),69452.0
175694,KERALA,2006,32 NILAMBUR,3 K.PRABHAKARAN,M,67.0,GEN,BJP,3120.0
175695,KERALA,2006,32 NILAMBUR,4 BINOY PATTATHIL,M,27.0,GEN,IND,978.0
175696,KERALA,2006,32 NILAMBUR,5 KILIYAN,M,57.0,SC,BSP,957.0
175697,KERALA,2006,32 NILAMBUR,6 C.T. YOOSUF,M,32.0,GEN,ADMK,760.0
175698,KERALA,2006,33 MANJERI,1 P.K ABDU RABB,M,56.0,GEN,MUL,76646.0
175699,KERALA,2006,33 MANJERI,2 A.P ABDUL WAHAB,M,47.0,GEN,INL,61274.0
175700,KERALA,2006,33 MANJERI,3 ADV. N. SREEPRAKASH,M,35.0,GEN,BJP,5786.0
175701,KERALA,2006,33 MANJERI,4 K.K MUJEEB RAHMAN,M,29.0,GEN,IND,1137.0
175702,KERALA,2006,33 MANJERI,5 ADV. V PRAVEEN,M,28.0,SC,BSP,730.0
175703,KERALA,2006,33 MANJERI,6 ASHRAF MADATHIL,M,34.0,GEN,ADMK,540.0
175704,KERALA,2006,33 MANJERI,7 RAJEEV K.K,M,35.0,GEN,LJP,405.0
175705,KERALA,2006,34 MALAPPURAM,1 ADVOCATE M. UMMER,M,52.0,GEN,MUL,70056.0
175706,KERALA,2006,34 MALAPPURAM,2 ADVOCATE P.M.,M,46.0,GEN,JD(S),39399.0
175707,KERALA,2006,34 MALAPPURAM,3 ADVOCATE C.DINESH,M,30.0,GEN,BJP,4938.0
175708,KERALA,2006,34 MALAPPURAM,4 ABDUL MAJEED T,M,29.0,GEN,IND,3451.0
175709,KERALA,2006,34 MALAPPURAM,5 ASHRAF THAZHEKKODE,M,32.0,GEN,BSP,2094.0
175710,KERALA,2006,35 KONDOTTY,1 K. MUHAMMADUNNI HAJI,M,60.0,GEN,MUL,74950.0
175711,KERALA,2006,35 KONDOTTY,2 MOHAMMEDKUTTY T.P,M,60.0,GEN,CPI(M),59978.0
175712,KERALA,2006,35 KONDOTTY,3 ARATHIL SUBRAHMANIAN,M,54.0,GEN,BJP,7335.0
175713,KERALA,2006,35 KONDOTTY,4 ADV. C. RAJAN,M,34.0,SC,BSP,1375.0
175714,KERALA,2006,36 TIRURANGADI,1 KUTTY AHAMMED KUTTY,M,53.0,GEN,MUL,60359.0
175715,KERALA,2006,36 TIRURANGADI,2 K. MOIDEENKOYA,M,31.0,GEN,CPI,44236.0
175716,KERALA,2006,36 TIRURANGADI,3 ADVOCATE.N. ARAVINDAN,M,40.0,GEN,BJP,8421.0
175717,KERALA,2006,36 TIRURANGADI,4 ABU MALIYEKKAL,M,46.0,GEN,BSP,1194.0
175718,KERALA,2006,36 TIRURANGADI,5 MOIDEENKOYA. K,M,41.0,GEN,IND,920.0
175719,KERALA,2006,36 TIRURANGADI,6 ABOOBACKER ALIS K.K ABU,M,58.0,GEN,IND,684.0
175720,KERALA,2006,37 TANUR,1 ABDURAHIMAN,M,44.0,GEN,MUL,64038.0
175721,KERALA,2006,37 TANUR,2 P.K. MOHAMMEDKUTTY,M,61.0,GEN,IND,52868.0
175722,KERALA,2006,37 TANUR,3 M. JAYACHANDRAN,M,64.0,GEN,BJP,8050.0
175723,KERALA,2006,37 TANUR,4 P.K. MOHAMMEDKUTTY,M,58.0,GEN,IND,1685.0
175724,KERALA,2006,37 TANUR,5 BABU KARAT,M,38.0,SC,BSP,920.0
175725,KERALA,2006,38 TIRUR,1 P.P ABDULLAKKUTTY,M,63.0,GEN,CPI(M),71270.0
175726,KERALA,2006,38 TIRUR,2 E.T MOHAMMED BASHEER,M,59.0,GEN,MUL,62590.0
175727,KERALA,2006,38 TIRUR,3 ADV. M.K JAYASANKAR,M,38.0,GEN,BJP,8909.0
175728,KERALA,2006,38 TIRUR,4 YOOSUF KILLATHPARAMBIL,M,39.0,GEN,IND,1589.0
175729,KERALA,2006,38 TIRUR,5 K. SUDHA DEVI,F,45.0,GEN,IND,968.0
175730,KERALA,2006,38 TIRUR,6 THERI VELAYUDHANKUTTY,M,42.0,SC,BSP,766.0
175731,KERALA,2006,39 PONNANI,1 PALOLI MOHAMEDKUTTY,M,72.0,GEN,CPI(M),63018.0
175732,KERALA,2006,39 PONNANI,2 M.P. GANGADHARAN,M,68.0,GEN,DIC,34671.0
175733,KERALA,2006,39 PONNANI,3 SHOBHA SURENDRAN,F,32.0,GEN,BJP,13810.0
175734,KERALA,2006,39 PONNANI,4 ABDUL SALEEM,M,32.0,GEN,IND,1603.0
175735,KERALA,2006,39 PONNANI,5 V.K. SUKU,M,25.0,SC,BSP,1249.0
175736,KERALA,2006,40 KUTTIPPURAM,1 K.T JALEEL,M,39.0,GEN,IND,64207.0
175737,KERALA,2006,40 KUTTIPPURAM,2 P.K. KUNHALIKUTTY,M,55.0,GEN,MUL,55426.0
175738,KERALA,2006,40 KUTTIPPURAM,3 ANILKUMAR,M,31.0,GEN,BJP,4862.0
175739,KERALA,2006,40 KUTTIPPURAM,4 KUNHALIKUTTY K.P,M,56.0,GEN,IND,1146.0
175740,KERALA,2006,40 KUTTIPPURAM,5 K.A JALEEL,M,29.0,GEN,IND,1017.0
175741,KERALA,2006,40 KUTTIPPURAM,6 ABU NEDUMBA,M,51.0,GEN,IND,880.0
175742,KERALA,2006,40 KUTTIPPURAM,7 ABDUL JABBAR,M,33.0,GEN,IND,406.0
175743,KERALA,2006,40 KUTTIPPURAM,8 SURESH,M,27.0,SC,BSP,377.0
175744,KERALA,2006,40 KUTTIPPURAM,9 K.P.A JALEEL,M,29.0,GEN,IND,277.0
175745,KERALA,2006,41 MANKADA,1 MANJALAMKUZHI ALI,M,53.0,GEN,IND,79613.0
175746,KERALA,2006,41 MANKADA,2 DR. M.K. MUNEER,M,44.0,GEN,MUL,74540.0
175747,KERALA,2006,41 MANKADA,3 DR. KUMARI SUKUMARAN,F,59.0,GEN,BJP,3403.0
175748,KERALA,2006,41 MANKADA,4 A.M. MUNEER,M,28.0,GEN,IND,1100.0
175749,KERALA,2006,41 MANKADA,5 DHARMARAJAN,M,27.0,SC,BSP,1011.0
175750,KERALA,2006,41 MANKADA,6 M. ALI,M,31.0,GEN,IND,997.0
175751,KERALA,2006,41 MANKADA,7 K.P.A. MUNEER,M,28.0,GEN,IND,670.0
175752,KERALA,2006,41 MANKADA,8 D.E.K. MUNEER,M,28.0,GEN,IND,661.0
175753,KERALA,2006,42 PERINTHALMANNA,1 SASI KUMAR,M,42.0,GEN,CPI(M),76059.0
175754,KERALA,2006,42 PERINTHALMANNA,2 HAMEED MASTER,M,58.0,GEN,MUL,62056.0
175755,KERALA,2006,42 PERINTHALMANNA,3 SATHIDEVI,F,58.0,GEN,BJP,2705.0
175756,KERALA,2006,42 PERINTHALMANNA,4 ABDUL HAMEED,M,30.0,GEN,IND,1204.0
175757,KERALA,2006,42 PERINTHALMANNA,5 KODAKKADAN HAMZA,M,48.0,GEN,IND,869.0
175758,KERALA,2006,42 PERINTHALMANNA,6 K. SHEEBA KRISHNAN,F,30.0,SC,BSP,865.0
175759,KERALA,2006,42 PERINTHALMANNA,7 AKBAR,M,33.0,GEN,IND,673.0
175760,KERALA,2006,42 PERINTHALMANNA,8 UMMER MOULAVI,M,58.0,GEN,IND,410.0
175761,KERALA,2006,42 PERINTHALMANNA,9 MOIDEEN SHAH,M,56.0,GEN,IND,307.0
175762,KERALA,2006,43 THRITHALA,1 T.P. KUNJUNNI,M,54.0,SC,CPI(M),59093.0
175763,KERALA,2006,43 THRITHALA,2 P. BALAN,M,38.0,SC,INC,52144.0
175764,KERALA,2006,43 THRITHALA,3 VILATHUR KRISHNAN,M,40.0,SC,BJP,8108.0
175765,KERALA,2006,43 THRITHALA,4 UNNIKRISHNAN,M,35.0,SC,BSP,3021.0
175766,KERALA,2006,44 PATTAMBI,1 C.P. MOHAMMED,M,51.0,GEN,INC,57752.0
175767,KERALA,2006,44 PATTAMBI,2 K.E. ESMAIL,M,66.0,GEN,CPI,57186.0
175768,KERALA,2006,44 PATTAMBI,3 UMA RAJENDRAN,F,38.0,GEN,BJP,7470.0
175769,KERALA,2006,44 PATTAMBI,4 A.P. MOHAMED,M,50.0,GEN,IND,1425.0
175770,KERALA,2006,44 PATTAMBI,5 K. ISMAIL,M,32.0,GEN,IND,1286.0
175771,KERALA,2006,44 PATTAMBI,6 ADV. V.K. KRISHNAKUMAR,M,38.0,GEN,BSP,818.0
175772,KERALA,2006,45 OTTAPALAM,1 M. HAMSA,M,44.0,GEN,CPI(M),63447.0
175773,KERALA,2006,45 OTTAPALAM,2 V.C. KABEER MASTER,M,62.0,GEN,INC,39104.0
175774,KERALA,2006,45 OTTAPALAM,3 SIVADASAN K,M,43.0,GEN,BJP,9759.0
175775,KERALA,2006,45 OTTAPALAM,4 CHANDRAN. M.C,M,38.0,SC,BSP,1587.0
175776,KERALA,2006,46 SREEKRISHNAPURAM,1 K.S. SALEEKA,F,44.0,GEN,CPI(M),67872.0
175777,KERALA,2006,46 SREEKRISHNAPURAM,2 ADV. K.P. ANILKUMAR,M,33.0,GEN,INC,63524.0
175778,KERALA,2006,46 SREEKRISHNAPURAM,3 M.P. NARAYANAN KUTTY,M,49.0,GEN,BJP,6531.0
175779,KERALA,2006,46 SREEKRISHNAPURAM,4 SALEENA,F,32.0,GEN,IND,2967.0
175780,KERALA,2006,46 SREEKRISHNAPURAM,5 RAMESH.P.V.,M,26.0,SC,BSP,1034.0
175781,KERALA,2006,47 MANNARKAD,1 JOSE BABY,M,47.0,GEN,CPI,70172.0
175782,KERALA,2006,47 MANNARKAD,2 KALATHIL ABDULLA,M,47.0,GEN,MUL,62959.0
175783,KERALA,2006,47 MANNARKAD,3 M.K. CHANDRAN,M,43.0,GEN,BJP,4552.0
175784,KERALA,2006,47 MANNARKAD,4 SAILAJA PURUSHOTHAMAN,F,65.0,GEN,ADMK,2209.0
175785,KERALA,2006,47 MANNARKAD,5 R. MARUTHACHALAM,M,36.0,GEN,BSP,1497.0
175786,KERALA,2006,48 MALAMPUZHA,1 V.S. ACHUTHANANDAN,M,82.0,GEN,CPI(M),64775.0
175787,KERALA,2006,48 MALAMPUZHA,2 SATHEESAN PACHENI,M,37.0,GEN,INC,44758.0
175788,KERALA,2006,48 MALAMPUZHA,3 ADV. P.J. THOMAS,M,47.0,GEN,BJP,4384.0
175789,KERALA,2006,48 MALAMPUZHA,4 V.K. RAMACHANDRAN,M,57.0,SC,IND,1185.0
175790,KERALA,2006,48 MALAMPUZHA,5 N. SUBRAMANIAN,M,58.0,SC,BSP,554.0
175791,KERALA,2006,48 MALAMPUZHA,6 RAJEEV.K.R,M,42.0,GEN,IND,294.0
175792,KERALA,2006,48 MALAMPUZHA,7 C. ARUMUGHAN,M,50.0,GEN,IND,254.0
175793,KERALA,2006,48 MALAMPUZHA,8 M. VELAYUDHAN,M,59.0,GEN,CPI(ML)(L),215.0
175794,KERALA,2006,48 MALAMPUZHA,9 N. AMARNATH,M,41.0,GEN,IND,206.0
175795,KERALA,2006,48 MALAMPUZHA,10 T. ACHUTHAN,M,47.0,GEN,IND,199.0
175796,KERALA,2006,49 PALGHAT,1 K.K DIVAKARAN,M,59.0,GEN,CPI(M),41166.0
175797,KERALA,2006,49 PALGHAT,2 A.V. GOPINATHAN,M,53.0,GEN,INC,39822.0
175798,KERALA,2006,49 PALGHAT,3 O. RAJAGOPAL,M,77.0,GEN,BJP,27667.0
175799,KERALA,2006,49 PALGHAT,4 ADV. VIJAYA SARATHY,M,57.0,GEN,IND,765.0
175800,KERALA,2006,49 PALGHAT,4 ADV. VIJAYA SARATHY,M,57.0,GEN,IND,765.0
175801,KERALA,2006,49 PALGHAT,5 A. K. SALEEM AAMAYUR,M,36.0,GEN,BSP,490.0
175802,KERALA,2006,49 PALGHAT,6 A. GOPINATHAN,M,46.0,GEN,IND,442.0
175803,KERALA,2006,49 PALGHAT,7 RAVI EZHAVAN,M,35.0,GEN,IND,409.0
175804,KERALA,2006,49 PALGHAT,8 V.V. GOPINATH,M,40.0,GEN,IND,329.0
175805,KERALA,2006,49 PALGHAT,9 M. J. JOSEPH,M,67.0,GEN,IND,256.0
175806,KERALA,2006,50 CHITTUR,1 K ACHUTHAN,M,56.0,GEN,INC,55352.0
175807,KERALA,2006,50 CHITTUR,2 EZHUTHANI K.,M,61.0,GEN,JD(S),53340.0
175808,KERALA,2006,50 CHITTUR,3 ADV. JAYAKRISHNAN,M,44.0,GEN,BJP,3374.0
175809,KERALA,2006,50 CHITTUR,4 BABU,M,32.0,GEN,IND,1414.0
175810,KERALA,2006,50 CHITTUR,5 A. ABDUL HAMEED,M,58.0,GEN,IND,1206.0
175811,KERALA,2006,50 CHITTUR,6 ADV. P.A. VELAYUDHAN,M,60.0,GEN,ADMK,1088.0
175812,KERALA,2006,50 CHITTUR,7 C. ACHUTHAN,M,45.0,GEN,IND,932.0
175813,KERALA,2006,50 CHITTUR,8 K. KRISHNAN KUTTY,M,59.0,GEN,IND,875.0
175814,KERALA,2006,50 CHITTUR,9 JAYAN,M,25.0,SC,BSP,820.0
175815,KERALA,2006,50 CHITTUR,10 A. KRISHNAN KUTTY,M,33.0,GEN,IND,627.0
175816,KERALA,2006,51 KOLLENGODE,1 V. CHENTHAMARAKSHAN,M,45.0,GEN,CPI(M),55934.0
175817,KERALA,2006,51 KOLLENGODE,2 K.A. CHANDRAN,M,64.0,GEN,INC,50808.0
175818,KERALA,2006,51 KOLLENGODE,3 G. RAMACHANDRAN,M,60.0,GEN,BJP,5357.0
175819,KERALA,2006,51 KOLLENGODE,4 SOORYANARAYANAN,M,42.0,GEN,IND,1756.0
175820,KERALA,2006,51 KOLLENGODE,5 SIVADASAN,M,27.0,SC,BSP,925.0
175821,KERALA,2006,52 COYALMANNAM,1 A.K. BALAN,M,55.0,SC,CPI(M),59239.0
175822,KERALA,2006,52 COYALMANNAM,2 C. PRAKASH,M,35.0,SC,INC,45369.0
175823,KERALA,2006,52 COYALMANNAM,3 P. M. KRISHNASWAMY,M,52.0,SC,BJP,5902.0
175824,KERALA,2006,52 COYALMANNAM,4 C. PRAKASAN,M,26.0,SC,IND,1875.0
175825,KERALA,2006,52 COYALMANNAM,5 K.C RAMESAN,M,29.0,SC,BSP,1491.0
175826,KERALA,2006,53 ALATHUR,1 M. CHANDHRAN,M,59.0,GEN,CPI(M),73231.0
175827,KERALA,2006,53 ALATHUR,2 A. RAGHAVAN,M,62.0,GEN,IND,25560.0
175828,KERALA,2006,53 ALATHUR,3 G. SALPRAKASH,M,43.0,GEN,BJP,6885.0
175829,KERALA,2006,53 ALATHUR,4 M. RAGHAVAN,M,36.0,GEN,IND,3315.0
175830,KERALA,2006,53 ALATHUR,5 M.T. CHANDHRAN,M,38.0,SC,BSP,1869.0
175831,KERALA,2006,53 ALATHUR,6 SANKARAN,M,57.0,SC,IND,752.0
175832,KERALA,2006,54 CHELAKKARA,1 K RADHAKRISHNAN,M,42.0,SC,CPI(M),62695.0
175833,KERALA,2006,54 CHELAKKARA,2 P.C.MANIKANDAN,M,39.0,SC,INC,48066.0
175834,KERALA,2006,54 CHELAKKARA,3 SHAJUMON VATTEKAD,M,32.0,SC,BJP,6257.0
175835,KERALA,2006,55 WADAKKANCHERY,1 A.C.MOIDEEN,M,50.0,GEN,CPI(M),66928.0
175836,KERALA,2006,55 WADAKKANCHERY,2 T.V.CHANDRA MOHAN,M,55.0,GEN,DIC,46107.0
175837,KERALA,2006,55 WADAKKANCHERY,3 E.CHANDRAN,M,53.0,GEN,BJP,5095.0
175838,KERALA,2006,55 WADAKKANCHERY,4 CHANDRAN VENGANALLUR,M,48.0,GEN,IND,2047.0
175839,KERALA,2006,55 WADAKKANCHERY,5 C.L.OUSEP(C.L.BABY),M,46.0,GEN,IND,968.0
175840,KERALA,2006,55 WADAKKANCHERY,6 A.V.KRISHNAN MOOSAD,M,71.0,GEN,IND,623.0
175841,KERALA,2006,56 KUNNAMKULAM,1 BABU M PALISSERY,M,47.0,GEN,CPI(M),61865.0
175842,KERALA,2006,56 KUNNAMKULAM,2 ADV.V .BALARAM,M,59.0,GEN,DIC,40080.0
175843,KERALA,2006,56 KUNNAMKULAM,3 BALAKRISHNAN NAIR,M,64.0,GEN,BJP,6647.0
175844,KERALA,2006,56 KUNNAMKULAM,4 BALARAM,M,46.0,GEN,IND,2613.0
